session_id,customer_cluster,behavior_segment,Revenue
3269,1,Moderate Interest Visitors,False
3270,1,Moderate Interest Visitors,False
3271,1,Moderate Interest Visitors,False
3272,2,High-Value Intent Users,False
3273,1,Moderate Interest Visitors,False
3274,0,Low Engagement Browsers,False
3275,0,Low Engagement Browsers,False
3276,1,Moderate Interest Visitors,False
3277,1,Moderate Interest Visitors,False
3278,1,Moderate Interest Visitors,False
3279,1,Moderate Interest Visitors,False
3280,1,Moderate Interest Visitors,False
3281,1,Moderate Interest Visitors,False
3282,2,High-Value Intent Users,True
3283,1,Moderate Interest Visitors,False
3284,1,Moderate Interest Visitors,True
3285,1,Moderate Interest Visitors,True
3286,1,Moderate Interest Visitors,False
3287,1,Moderate Interest Visitors,False
3288,1,Moderate Interest Visitors,False
3289,2,High-Value Intent Users,True
3290,1,Moderate Interest Visitors,False
3291,1,Moderate Interest Visitors,False
3292,2,High-Value Intent Users,False
3293,1,Moderate Interest Visitors,False
3294,1,Moderate Interest Visitors,False
3295,0,Low Engagement Browsers,False
3296,1,Moderate Interest Visitors,False
3297,1,Moderate Interest Visitors,False
3298,1,Moderate Interest Visitors,False
3299,1,Moderate Interest Visitors,True
3300,1,Moderate Interest Visitors,False
3301,1,Moderate Interest Visitors,False
3302,1,Moderate Interest Visitors,False
3303,2,High-Value Intent Users,False
3304,1,Moderate Interest Visitors,True
3305,0,Low Engagement Browsers,False
3306,1,Moderate Interest Visitors,False
3307,1,Moderate Interest Visitors,False
3308,1,Moderate Interest Visitors,False
3309,1,Moderate Interest Visitors,False
3310,1,Moderate Interest Visitors,False
3311,0,Low Engagement Browsers,False
3312,1,Moderate Interest Visitors,False
3313,1,Moderate Interest Visitors,False
3314,2,High-Value Intent Users,False
3315,1,Moderate Interest Visitors,False
3316,1,Moderate Interest Visitors,False
3317,1,Moderate Interest Visitors,True
3318,1,Moderate Interest Visitors,False
3319,1,Moderate Interest Visitors,False
3320,1,Moderate Interest Visitors,False
3321,1,Moderate Interest Visitors,True
3322,1,Moderate Interest Visitors,False
3323,1,Moderate Interest Visitors,False
3324,1,Moderate Interest Visitors,True
3325,1,Moderate Interest Visitors,True
3326,1,Moderate Interest Visitors,False
3327,1,Moderate Interest Visitors,False
3328,1,Moderate Interest Visitors,False
3329,1,Moderate Interest Visitors,False
3330,1,Moderate Interest Visitors,False
3331,1,Moderate Interest Visitors,False
3332,1,Moderate Interest Visitors,False
3333,1,Moderate Interest Visitors,False
3334,1,Moderate Interest Visitors,False
3335,1,Moderate Interest Visitors,False
3336,2,High-Value Intent Users,False
3337,1,Moderate Interest Visitors,True
3338,1,Moderate Interest Visitors,False
3339,1,Moderate Interest Visitors,False
3340,1,Moderate Interest Visitors,False
3341,2,High-Value Intent Users,True
3342,1,Moderate Interest Visitors,True
3343,1,Moderate Interest Visitors,False
3344,1,Moderate Interest Visitors,False
3345,1,Moderate Interest Visitors,False
3346,1,Moderate Interest Visitors,False
3347,1,Moderate Interest Visitors,False
3348,1,Moderate Interest Visitors,True
3349,1,Moderate Interest Visitors,False
3350,1,Moderate Interest Visitors,False
3351,2,High-Value Intent Users,False
3352,1,Moderate Interest Visitors,False
3353,1,Moderate Interest Visitors,False
3354,1,Moderate Interest Visitors,False
3355,1,Moderate Interest Visitors,False
3356,1,Moderate Interest Visitors,False
3357,1,Moderate Interest Visitors,False
3358,1,Moderate Interest Visitors,False
3359,0,Low Engagement Browsers,False
3360,1,Moderate Interest Visitors,False
3361,1,Moderate Interest Visitors,False
3362,1,Moderate Interest Visitors,False
3363,1,Moderate Interest Visitors,False
3364,1,Moderate Interest Visitors,True
3365,1,Moderate Interest Visitors,False
3366,2,High-Value Intent Users,False
3367,1,Moderate Interest Visitors,False
3368,1,Moderate Interest Visitors,False
3369,1,Moderate Interest Visitors,True
3370,1,Moderate Interest Visitors,False
3371,1,Moderate Interest Visitors,False
3372,1,Moderate Interest Visitors,False
3373,2,High-Value Intent Users,False
3374,1,Moderate Interest Visitors,True
3375,0,Low Engagement Browsers,False
3376,1,Moderate Interest Visitors,False
3377,1,Moderate Interest Visitors,False
3378,1,Moderate Interest Visitors,False
3379,1,Moderate Interest Visitors,True
3380,1,Moderate Interest Visitors,False
3381,1,Moderate Interest Visitors,False
3382,0,Low Engagement Browsers,False
3383,2,High-Value Intent Users,False
3384,1,Moderate Interest Visitors,False
3385,1,Moderate Interest Visitors,False
3386,1,Moderate Interest Visitors,False
3387,1,Moderate Interest Visitors,False
3388,1,Moderate Interest Visitors,False
3389,1,Moderate Interest Visitors,False
3390,1,Moderate Interest Visitors,False
3391,1,Moderate Interest Visitors,False
3392,1,Moderate Interest Visitors,False
3393,1,Moderate Interest Visitors,False
3394,1,Moderate Interest Visitors,False
3395,1,Moderate Interest Visitors,False
3396,1,Moderate Interest Visitors,False
3397,1,Moderate Interest Visitors,False
3398,1,Moderate Interest Visitors,False
3399,1,Moderate Interest Visitors,False
3400,1,Moderate Interest Visitors,False
3401,1,Moderate Interest Visitors,False
3402,1,Moderate Interest Visitors,False
3403,1,Moderate Interest Visitors,False
3404,1,Moderate Interest Visitors,False
3405,0,Low Engagement Browsers,False
3406,0,Low Engagement Browsers,False
3407,1,Moderate Interest Visitors,False
3408,1,Moderate Interest Visitors,True
3409,0,Low Engagement Browsers,False
3410,1,Moderate Interest Visitors,False
3411,1,Moderate Interest Visitors,False
3412,1,Moderate Interest Visitors,True
3413,1,Moderate Interest Visitors,False
3414,1,Moderate Interest Visitors,False
3415,1,Moderate Interest Visitors,False
3416,1,Moderate Interest Visitors,False
3417,0,Low Engagement Browsers,False
3418,1,Moderate Interest Visitors,False
3419,1,Moderate Interest Visitors,False
3420,1,Moderate Interest Visitors,False
3421,1,Moderate Interest Visitors,False
3422,1,Moderate Interest Visitors,False
3423,1,Moderate Interest Visitors,False
3424,1,Moderate Interest Visitors,False
3425,1,Moderate Interest Visitors,False
3426,2,High-Value Intent Users,False
3427,1,Moderate Interest Visitors,False
3428,1,Moderate Interest Visitors,False
3429,0,Low Engagement Browsers,False
3430,1,Moderate Interest Visitors,False
3431,1,Moderate Interest Visitors,False
3432,1,Moderate Interest Visitors,True
3433,1,Moderate Interest Visitors,False
3434,0,Low Engagement Browsers,False
3435,2,High-Value Intent Users,False
3436,1,Moderate Interest Visitors,False
3437,1,Moderate Interest Visitors,False
3438,1,Moderate Interest Visitors,False
3439,1,Moderate Interest Visitors,False
3440,1,Moderate Interest Visitors,False
3441,1,Moderate Interest Visitors,False
3442,1,Moderate Interest Visitors,False
3443,1,Moderate Interest Visitors,False
3444,1,Moderate Interest Visitors,False
3445,1,Moderate Interest Visitors,False
3446,1,Moderate Interest Visitors,False
3447,2,High-Value Intent Users,False
3448,1,Moderate Interest Visitors,False
3449,1,Moderate Interest Visitors,True
3450,1,Moderate Interest Visitors,False
3451,1,Moderate Interest Visitors,False
3452,1,Moderate Interest Visitors,False
3453,1,Moderate Interest Visitors,False
3454,2,High-Value Intent Users,False
3455,1,Moderate Interest Visitors,False
3456,1,Moderate Interest Visitors,True
3457,1,Moderate Interest Visitors,False
3458,1,Moderate Interest Visitors,True
3459,1,Moderate Interest Visitors,False
3460,1,Moderate Interest Visitors,False
3461,1,Moderate Interest Visitors,False
3462,1,Moderate Interest Visitors,False
3463,1,Moderate Interest Visitors,False
3464,1,Moderate Interest Visitors,False
3465,1,Moderate Interest Visitors,False
3466,0,Low Engagement Browsers,False
3467,1,Moderate Interest Visitors,False
3468,2,High-Value Intent Users,True
3469,1,Moderate Interest Visitors,True
3470,2,High-Value Intent Users,False
3471,1,Moderate Interest Visitors,False
3472,1,Moderate Interest Visitors,False
3473,1,Moderate Interest Visitors,True
3474,1,Moderate Interest Visitors,True
3475,1,Moderate Interest Visitors,False
3476,1,Moderate Interest Visitors,False
3477,1,Moderate Interest Visitors,False
3478,1,Moderate Interest Visitors,False
3479,1,Moderate Interest Visitors,False
3480,1,Moderate Interest Visitors,False
3481,1,Moderate Interest Visitors,True
3482,1,Moderate Interest Visitors,False
3483,1,Moderate Interest Visitors,False
3484,1,Moderate Interest Visitors,False
3485,2,High-Value Intent Users,False
3486,2,High-Value Intent Users,False
3487,1,Moderate Interest Visitors,False
3488,1,Moderate Interest Visitors,True
3489,1,Moderate Interest Visitors,False
3490,1,Moderate Interest Visitors,True
3491,1,Moderate Interest Visitors,False
3492,2,High-Value Intent Users,True
3493,0,Low Engagement Browsers,False
3494,1,Moderate Interest Visitors,False
3495,2,High-Value Intent Users,True
3496,1,Moderate Interest Visitors,False
3497,1,Moderate Interest Visitors,False
3498,1,Moderate Interest Visitors,False
3499,1,Moderate Interest Visitors,False
3500,1,Moderate Interest Visitors,False
3501,1,Moderate Interest Visitors,False
3502,0,Low Engagement Browsers,False
3503,1,Moderate Interest Visitors,False
3504,1,Moderate Interest Visitors,False
3505,2,High-Value Intent Users,False
3506,1,Moderate Interest Visitors,False
3507,1,Moderate Interest Visitors,False
3508,1,Moderate Interest Visitors,False
3509,1,Moderate Interest Visitors,False
3510,0,Low Engagement Browsers,False
3511,1,Moderate Interest Visitors,False
3512,1,Moderate Interest Visitors,False
3513,0,Low Engagement Browsers,False
3514,1,Moderate Interest Visitors,False
3515,1,Moderate Interest Visitors,False
3516,1,Moderate Interest Visitors,False
3517,1,Moderate Interest Visitors,False
3518,2,High-Value Intent Users,False
3519,1,Moderate Interest Visitors,False
3520,1,Moderate Interest Visitors,False
3521,1,Moderate Interest Visitors,False
3522,1,Moderate Interest Visitors,False
3523,1,Moderate Interest Visitors,False
3524,1,Moderate Interest Visitors,True
3525,1,Moderate Interest Visitors,True
3526,1,Moderate Interest Visitors,False
3527,1,Moderate Interest Visitors,False
3528,1,Moderate Interest Visitors,False
3529,1,Moderate Interest Visitors,False
3530,1,Moderate Interest Visitors,False
3531,1,Moderate Interest Visitors,True
3532,1,Moderate Interest Visitors,False
3533,1,Moderate Interest Visitors,False
3534,1,Moderate Interest Visitors,False
3535,1,Moderate Interest Visitors,False
3536,1,Moderate Interest Visitors,False
3537,1,Moderate Interest Visitors,True
3538,0,Low Engagement Browsers,False
3539,1,Moderate Interest Visitors,False
3540,0,Low Engagement Browsers,False
3541,1,Moderate Interest Visitors,False
3542,1,Moderate Interest Visitors,False
3543,1,Moderate Interest Visitors,False
3544,1,Moderate Interest Visitors,False
3545,2,High-Value Intent Users,True
3546,1,Moderate Interest Visitors,False
3547,1,Moderate Interest Visitors,False
3548,0,Low Engagement Browsers,False
3549,0,Low Engagement Browsers,False
3550,1,Moderate Interest Visitors,False
3551,0,Low Engagement Browsers,False
3552,1,Moderate Interest Visitors,False
3553,1,Moderate Interest Visitors,False
3554,1,Moderate Interest Visitors,False
3555,1,Moderate Interest Visitors,False
3556,1,Moderate Interest Visitors,True
3557,1,Moderate Interest Visitors,False
3558,1,Moderate Interest Visitors,False
3559,1,Moderate Interest Visitors,False
3560,1,Moderate Interest Visitors,False
3561,1,Moderate Interest Visitors,False
3562,2,High-Value Intent Users,False
3563,1,Moderate Interest Visitors,False
3564,1,Moderate Interest Visitors,False
3565,1,Moderate Interest Visitors,False
3566,1,Moderate Interest Visitors,False
3567,1,Moderate Interest Visitors,False
3568,1,Moderate Interest Visitors,False
3569,1,Moderate Interest Visitors,False
3570,1,Moderate Interest Visitors,False
3571,1,Moderate Interest Visitors,False
3572,1,Moderate Interest Visitors,False
3573,2,High-Value Intent Users,False
3574,0,Low Engagement Browsers,False
3575,1,Moderate Interest Visitors,False
3576,1,Moderate Interest Visitors,False
3577,1,Moderate Interest Visitors,True
3578,1,Moderate Interest Visitors,False
3579,2,High-Value Intent Users,False
3580,0,Low Engagement Browsers,False
3581,1,Moderate Interest Visitors,False
3582,1,Moderate Interest Visitors,False
3583,1,Moderate Interest Visitors,False
3584,1,Moderate Interest Visitors,False
3585,1,Moderate Interest Visitors,False
3586,1,Moderate Interest Visitors,False
3587,1,Moderate Interest Visitors,False
3588,0,Low Engagement Browsers,False
3589,1,Moderate Interest Visitors,False
3590,1,Moderate Interest Visitors,False
3591,1,Moderate Interest Visitors,False
3592,0,Low Engagement Browsers,False
3593,1,Moderate Interest Visitors,False
3594,1,Moderate Interest Visitors,False
3595,1,Moderate Interest Visitors,False
3596,2,High-Value Intent Users,False
3597,1,Moderate Interest Visitors,False
3598,1,Moderate Interest Visitors,False
3599,1,Moderate Interest Visitors,False
3600,1,Moderate Interest Visitors,False
3601,1,Moderate Interest Visitors,False
3602,1,Moderate Interest Visitors,False
3603,1,Moderate Interest Visitors,False
3604,1,Moderate Interest Visitors,False
3605,1,Moderate Interest Visitors,True
3606,1,Moderate Interest Visitors,False
3607,1,Moderate Interest Visitors,False
3608,1,Moderate Interest Visitors,False
3609,1,Moderate Interest Visitors,False
3610,1,Moderate Interest Visitors,False
3611,0,Low Engagement Browsers,False
3612,0,Low Engagement Browsers,False
3613,0,Low Engagement Browsers,False
3614,1,Moderate Interest Visitors,False
3615,1,Moderate Interest Visitors,False
3616,1,Moderate Interest Visitors,False
3617,1,Moderate Interest Visitors,True
3618,0,Low Engagement Browsers,False
3619,1,Moderate Interest Visitors,False
3620,1,Moderate Interest Visitors,False
3621,2,High-Value Intent Users,False
3622,1,Moderate Interest Visitors,False
3623,2,High-Value Intent Users,False
3624,0,Low Engagement Browsers,False
3625,1,Moderate Interest Visitors,False
3626,1,Moderate Interest Visitors,False
3627,1,Moderate Interest Visitors,False
3628,0,Low Engagement Browsers,False
3629,1,Moderate Interest Visitors,True
3630,2,High-Value Intent Users,False
3631,1,Moderate Interest Visitors,False
3632,1,Moderate Interest Visitors,False
3633,0,Low Engagement Browsers,False
3634,0,Low Engagement Browsers,False
3635,1,Moderate Interest Visitors,False
3636,1,Moderate Interest Visitors,False
3637,1,Moderate Interest Visitors,False
3638,1,Moderate Interest Visitors,False
3639,1,Moderate Interest Visitors,False
3640,1,Moderate Interest Visitors,False
3641,1,Moderate Interest Visitors,False
3642,1,Moderate Interest Visitors,False
3643,1,Moderate Interest Visitors,True
3644,1,Moderate Interest Visitors,False
3645,1,Moderate Interest Visitors,False
3646,1,Moderate Interest Visitors,False
3647,1,Moderate Interest Visitors,False
3648,1,Moderate Interest Visitors,False
3649,1,Moderate Interest Visitors,False
3650,1,Moderate Interest Visitors,False
3651,1,Moderate Interest Visitors,False
3652,1,Moderate Interest Visitors,False
3653,2,High-Value Intent Users,False
3654,2,High-Value Intent Users,False
3655,1,Moderate Interest Visitors,True
3656,1,Moderate Interest Visitors,False
3657,1,Moderate Interest Visitors,False
3658,1,Moderate Interest Visitors,False
3659,1,Moderate Interest Visitors,False
3660,1,Moderate Interest Visitors,False
3661,1,Moderate Interest Visitors,False
3662,1,Moderate Interest Visitors,False
3663,1,Moderate Interest Visitors,False
3664,1,Moderate Interest Visitors,False
3665,1,Moderate Interest Visitors,False
3666,1,Moderate Interest Visitors,False
3667,1,Moderate Interest Visitors,False
3668,1,Moderate Interest Visitors,False
3669,1,Moderate Interest Visitors,False
3670,1,Moderate Interest Visitors,False
3671,1,Moderate Interest Visitors,False
3672,1,Moderate Interest Visitors,False
3673,1,Moderate Interest Visitors,False
3674,1,Moderate Interest Visitors,False
3675,1,Moderate Interest Visitors,False
3676,1,Moderate Interest Visitors,False
3677,1,Moderate Interest Visitors,False
3678,1,Moderate Interest Visitors,False
3679,1,Moderate Interest Visitors,False
3680,1,Moderate Interest Visitors,False
3681,1,Moderate Interest Visitors,True
3682,1,Moderate Interest Visitors,False
3683,0,Low Engagement Browsers,False
3684,1,Moderate Interest Visitors,False
3685,1,Moderate Interest Visitors,False
3686,0,Low Engagement Browsers,False
3687,1,Moderate Interest Visitors,False
3688,1,Moderate Interest Visitors,False
3689,2,High-Value Intent Users,False
3690,1,Moderate Interest Visitors,False
3691,1,Moderate Interest Visitors,False
3692,1,Moderate Interest Visitors,False
3693,1,Moderate Interest Visitors,False
3694,1,Moderate Interest Visitors,False
3695,0,Low Engagement Browsers,False
3696,1,Moderate Interest Visitors,False
3697,1,Moderate Interest Visitors,False
3698,1,Moderate Interest Visitors,False
3699,2,High-Value Intent Users,False
3700,1,Moderate Interest Visitors,False
3701,1,Moderate Interest Visitors,False
3702,1,Moderate Interest Visitors,False
3703,1,Moderate Interest Visitors,False
3704,1,Moderate Interest Visitors,False
3705,2,High-Value Intent Users,False
3706,1,Moderate Interest Visitors,False
3707,1,Moderate Interest Visitors,False
3708,1,Moderate Interest Visitors,False
3709,1,Moderate Interest Visitors,False
3710,1,Moderate Interest Visitors,False
3711,1,Moderate Interest Visitors,False
3712,1,Moderate Interest Visitors,True
3713,1,Moderate Interest Visitors,False
3714,1,Moderate Interest Visitors,False
3715,0,Low Engagement Browsers,False
3716,1,Moderate Interest Visitors,False
3717,1,Moderate Interest Visitors,False
3718,1,Moderate Interest Visitors,True
3719,1,Moderate Interest Visitors,True
3720,1,Moderate Interest Visitors,False
3721,1,Moderate Interest Visitors,False
3722,1,Moderate Interest Visitors,False
3723,0,Low Engagement Browsers,False
3724,1,Moderate Interest Visitors,False
3725,0,Low Engagement Browsers,False
3726,1,Moderate Interest Visitors,False
3727,1,Moderate Interest Visitors,False
3728,1,Moderate Interest Visitors,False
3729,1,Moderate Interest Visitors,False
3730,1,Moderate Interest Visitors,False
3731,1,Moderate Interest Visitors,False
3732,1,Moderate Interest Visitors,False
3733,1,Moderate Interest Visitors,False
3734,1,Moderate Interest Visitors,False
3735,1,Moderate Interest Visitors,False
3736,1,Moderate Interest Visitors,False
3737,1,Moderate Interest Visitors,True
3738,1,Moderate Interest Visitors,False
3739,1,Moderate Interest Visitors,True
3740,1,Moderate Interest Visitors,False
3741,1,Moderate Interest Visitors,False
3742,1,Moderate Interest Visitors,False
3743,1,Moderate Interest Visitors,False
3744,1,Moderate Interest Visitors,False
3745,1,Moderate Interest Visitors,False
3746,2,High-Value Intent Users,False
3747,2,High-Value Intent Users,False
3748,1,Moderate Interest Visitors,False
3749,1,Moderate Interest Visitors,False
3750,1,Moderate Interest Visitors,False
3751,2,High-Value Intent Users,False
3752,2,High-Value Intent Users,False
3753,1,Moderate Interest Visitors,False
3754,1,Moderate Interest Visitors,False
3755,1,Moderate Interest Visitors,False
3756,0,Low Engagement Browsers,False
3757,1,Moderate Interest Visitors,True
3758,1,Moderate Interest Visitors,False
3759,1,Moderate Interest Visitors,False
3760,1,Moderate Interest Visitors,False
3761,1,Moderate Interest Visitors,False
3762,1,Moderate Interest Visitors,False
3763,2,High-Value Intent Users,False
3764,1,Moderate Interest Visitors,False
3765,1,Moderate Interest Visitors,True
3766,1,Moderate Interest Visitors,False
3767,1,Moderate Interest Visitors,False
3768,1,Moderate Interest Visitors,False
3769,1,Moderate Interest Visitors,False
3770,1,Moderate Interest Visitors,False
3771,1,Moderate Interest Visitors,False
3772,1,Moderate Interest Visitors,False
3773,1,Moderate Interest Visitors,False
3774,1,Moderate Interest Visitors,False
3775,1,Moderate Interest Visitors,False
3776,1,Moderate Interest Visitors,False
3777,1,Moderate Interest Visitors,False
3778,1,Moderate Interest Visitors,False
3779,1,Moderate Interest Visitors,False
3780,1,Moderate Interest Visitors,False
3781,1,Moderate Interest Visitors,False
3782,1,Moderate Interest Visitors,False
3783,1,Moderate Interest Visitors,False
3784,1,Moderate Interest Visitors,False
3785,1,Moderate Interest Visitors,False
3786,1,Moderate Interest Visitors,False
3787,1,Moderate Interest Visitors,False
3788,1,Moderate Interest Visitors,False
3789,1,Moderate Interest Visitors,False
3790,1,Moderate Interest Visitors,False
3791,0,Low Engagement Browsers,False
3792,1,Moderate Interest Visitors,False
3793,1,Moderate Interest Visitors,False
3794,0,Low Engagement Browsers,False
3795,1,Moderate Interest Visitors,False
3796,1,Moderate Interest Visitors,False
3797,1,Moderate Interest Visitors,False
3798,1,Moderate Interest Visitors,False
3799,1,Moderate Interest Visitors,False
3800,1,Moderate Interest Visitors,False
3801,1,Moderate Interest Visitors,False
3802,1,Moderate Interest Visitors,False
3803,2,High-Value Intent Users,False
3804,2,High-Value Intent Users,True
3805,1,Moderate Interest Visitors,False
3806,1,Moderate Interest Visitors,False
3807,1,Moderate Interest Visitors,False
3808,1,Moderate Interest Visitors,False
3809,1,Moderate Interest Visitors,True
3810,0,Low Engagement Browsers,False
3811,1,Moderate Interest Visitors,False
3812,1,Moderate Interest Visitors,False
3813,1,Moderate Interest Visitors,False
3814,1,Moderate Interest Visitors,False
3815,1,Moderate Interest Visitors,False
3816,2,High-Value Intent Users,True
3817,1,Moderate Interest Visitors,False
3818,1,Moderate Interest Visitors,False
3819,1,Moderate Interest Visitors,False
3820,2,High-Value Intent Users,False
3821,1,Moderate Interest Visitors,False
3822,1,Moderate Interest Visitors,False
3823,1,Moderate Interest Visitors,False
3824,2,High-Value Intent Users,False
3825,1,Moderate Interest Visitors,False
3826,1,Moderate Interest Visitors,False
3827,1,Moderate Interest Visitors,False
3828,2,High-Value Intent Users,False
3829,2,High-Value Intent Users,False
3830,1,Moderate Interest Visitors,False
3831,1,Moderate Interest Visitors,False
3832,1,Moderate Interest Visitors,False
3833,1,Moderate Interest Visitors,False
3834,1,Moderate Interest Visitors,True
3835,2,High-Value Intent Users,True
3836,1,Moderate Interest Visitors,False
3837,1,Moderate Interest Visitors,True
3838,1,Moderate Interest Visitors,True
3839,1,Moderate Interest Visitors,False
3840,0,Low Engagement Browsers,False
3841,1,Moderate Interest Visitors,False
3842,1,Moderate Interest Visitors,False
3843,1,Moderate Interest Visitors,False
3844,1,Moderate Interest Visitors,False
3845,1,Moderate Interest Visitors,False
3846,1,Moderate Interest Visitors,False
3847,1,Moderate Interest Visitors,False
3848,0,Low Engagement Browsers,False
3849,1,Moderate Interest Visitors,False
3850,1,Moderate Interest Visitors,False
3851,2,High-Value Intent Users,False
3852,0,Low Engagement Browsers,False
3853,1,Moderate Interest Visitors,False
3854,1,Moderate Interest Visitors,False
3855,1,Moderate Interest Visitors,False
3856,1,Moderate Interest Visitors,True
3857,1,Moderate Interest Visitors,False
3858,1,Moderate Interest Visitors,False
3859,1,Moderate Interest Visitors,True
3860,1,Moderate Interest Visitors,False
3861,1,Moderate Interest Visitors,False
3862,1,Moderate Interest Visitors,False
3863,1,Moderate Interest Visitors,False
3864,0,Low Engagement Browsers,False
3865,1,Moderate Interest Visitors,False
3866,1,Moderate Interest Visitors,False
3867,1,Moderate Interest Visitors,False
3868,1,Moderate Interest Visitors,False
3869,2,High-Value Intent Users,False
3870,1,Moderate Interest Visitors,False
3871,0,Low Engagement Browsers,False
3872,1,Moderate Interest Visitors,False
3873,1,Moderate Interest Visitors,True
3874,1,Moderate Interest Visitors,False
3875,2,High-Value Intent Users,False
3876,1,Moderate Interest Visitors,False
3877,1,Moderate Interest Visitors,False
3878,1,Moderate Interest Visitors,False
3879,0,Low Engagement Browsers,False
3880,1,Moderate Interest Visitors,False
3881,1,Moderate Interest Visitors,False
3882,1,Moderate Interest Visitors,False
3883,1,Moderate Interest Visitors,True
3884,1,Moderate Interest Visitors,False
3885,1,Moderate Interest Visitors,False
3886,1,Moderate Interest Visitors,True
3887,0,Low Engagement Browsers,False
3888,1,Moderate Interest Visitors,False
3889,1,Moderate Interest Visitors,False
3890,1,Moderate Interest Visitors,True
3891,1,Moderate Interest Visitors,False
3892,1,Moderate Interest Visitors,False
3893,0,Low Engagement Browsers,False
3894,2,High-Value Intent Users,False
3895,0,Low Engagement Browsers,False
3896,1,Moderate Interest Visitors,False
3897,1,Moderate Interest Visitors,True
3898,1,Moderate Interest Visitors,False
3899,1,Moderate Interest Visitors,False
3900,1,Moderate Interest Visitors,False
3901,1,Moderate Interest Visitors,False
3902,1,Moderate Interest Visitors,False
3903,1,Moderate Interest Visitors,False
3904,1,Moderate Interest Visitors,False
3905,2,High-Value Intent Users,True
3906,2,High-Value Intent Users,True
3907,0,Low Engagement Browsers,False
3908,2,High-Value Intent Users,True
3909,1,Moderate Interest Visitors,False
3910,1,Moderate Interest Visitors,False
3911,1,Moderate Interest Visitors,False
3912,1,Moderate Interest Visitors,False
3913,1,Moderate Interest Visitors,False
3914,1,Moderate Interest Visitors,False
3915,1,Moderate Interest Visitors,False
3916,1,Moderate Interest Visitors,False
3917,1,Moderate Interest Visitors,True
3918,1,Moderate Interest Visitors,False
3919,1,Moderate Interest Visitors,False
3920,1,Moderate Interest Visitors,False
3921,1,Moderate Interest Visitors,False
3922,1,Moderate Interest Visitors,False
3923,0,Low Engagement Browsers,False
3924,0,Low Engagement Browsers,False
3925,1,Moderate Interest Visitors,False
3926,1,Moderate Interest Visitors,False
3927,1,Moderate Interest Visitors,False
3928,1,Moderate Interest Visitors,False
3929,1,Moderate Interest Visitors,False
3930,1,Moderate Interest Visitors,False
3931,0,Low Engagement Browsers,False
3932,1,Moderate Interest Visitors,False
3933,1,Moderate Interest Visitors,False
3934,1,Moderate Interest Visitors,False
3935,1,Moderate Interest Visitors,False
3936,1,Moderate Interest Visitors,False
3937,1,Moderate Interest Visitors,False
3938,1,Moderate Interest Visitors,False
3939,1,Moderate Interest Visitors,False
3940,1,Moderate Interest Visitors,False
3941,1,Moderate Interest Visitors,True
3942,1,Moderate Interest Visitors,False
3943,1,Moderate Interest Visitors,False
3944,1,Moderate Interest Visitors,True
3945,1,Moderate Interest Visitors,True
3946,1,Moderate Interest Visitors,False
3947,1,Moderate Interest Visitors,False
3948,1,Moderate Interest Visitors,False
3949,1,Moderate Interest Visitors,False
3950,1,Moderate Interest Visitors,False
3951,1,Moderate Interest Visitors,True
3952,1,Moderate Interest Visitors,False
3953,1,Moderate Interest Visitors,False
3954,1,Moderate Interest Visitors,False
3955,1,Moderate Interest Visitors,False
3956,1,Moderate Interest Visitors,False
3957,1,Moderate Interest Visitors,False
3958,1,Moderate Interest Visitors,False
3959,1,Moderate Interest Visitors,False
3960,1,Moderate Interest Visitors,False
3961,0,Low Engagement Browsers,False
3962,1,Moderate Interest Visitors,False
3963,1,Moderate Interest Visitors,False
3964,1,Moderate Interest Visitors,False
3965,2,High-Value Intent Users,False
3966,2,High-Value Intent Users,False
3967,1,Moderate Interest Visitors,False
3968,1,Moderate Interest Visitors,False
3969,2,High-Value Intent Users,False
3970,1,Moderate Interest Visitors,True
3971,1,Moderate Interest Visitors,False
3972,1,Moderate Interest Visitors,False
3973,1,Moderate Interest Visitors,False
3974,1,Moderate Interest Visitors,False
3975,1,Moderate Interest Visitors,False
3976,1,Moderate Interest Visitors,False
3977,1,Moderate Interest Visitors,False
3978,0,Low Engagement Browsers,False
3979,1,Moderate Interest Visitors,False
3980,1,Moderate Interest Visitors,False
3981,1,Moderate Interest Visitors,False
3982,1,Moderate Interest Visitors,True
3983,1,Moderate Interest Visitors,False
3984,1,Moderate Interest Visitors,False
3985,1,Moderate Interest Visitors,False
3986,1,Moderate Interest Visitors,False
3987,1,Moderate Interest Visitors,True
3988,2,High-Value Intent Users,True
3989,1,Moderate Interest Visitors,True
3990,1,Moderate Interest Visitors,False
3991,1,Moderate Interest Visitors,False
3992,0,Low Engagement Browsers,False
3993,1,Moderate Interest Visitors,False
3994,1,Moderate Interest Visitors,False
3995,2,High-Value Intent Users,False
3996,1,Moderate Interest Visitors,False
3997,1,Moderate Interest Visitors,False
3998,1,Moderate Interest Visitors,False
3999,1,Moderate Interest Visitors,False
4000,2,High-Value Intent Users,False
4001,2,High-Value Intent Users,False
4002,1,Moderate Interest Visitors,False
4003,1,Moderate Interest Visitors,False
4004,1,Moderate Interest Visitors,False
4005,1,Moderate Interest Visitors,False
4006,1,Moderate Interest Visitors,False
4007,1,Moderate Interest Visitors,True
4008,1,Moderate Interest Visitors,True
4009,1,Moderate Interest Visitors,True
4010,1,Moderate Interest Visitors,False
4011,2,High-Value Intent Users,True
4012,0,Low Engagement Browsers,False
4013,2,High-Value Intent Users,False
